1 0.910665583544 0.00695762625605 0.271911797299 0.00439514952262
2 1.08755149249 0.00727057671099 0.413228902582 0.0041995304434
3 1.2247973127 0.00713256675421 0.498527500367 0.00429892933253
4 1.26588970297 0.00788815225936 0.567755838016 0.00480945557168
5 1.35566163631 0.00725183240314 0.609664372015 0.00490058691406
6 1.35680026299 0.00873254354117 0.658441800176 0.00539553308537
7 1.42839885055 0.0072722498593 0.683193940709 0.00548097504002
8 1.38467793429 0.0097114783644 0.710548075453 0.00621983413584


