1	0.900175285947756	0.003740696144360261
2	1.1063594969608896	0.0038506490005742865
3	1.2188385752121693	0.003946840551792413
4	1.2947517950570526	0.004102542151133591
5	1.3572912945974125+4.606206299699499*^-20*I	0.0042107338029265745
6	1.4035527650001065+6.436671572549971*^-19*I	0.0043219965504029505
7	1.4462861928667265+1.3448577681451872*^-17*I	0.004521068988832436
8	1.481757883946659+9.396924177898759*^-17*I	0.0045805220125140315
9	1.5172144150427789+2.394555647956478*^-16*I	0.004660060104904717
10	1.5329041980977895+4.441320775983362*^-16*I	0.004798009277180519
11	1.5614305214704927+6.555176335605588*^-16*I	0.004805199088858957
12	1.5811284113629445+8.910907224634628*^-16*I	0.004842473478563685
13	1.6045932439256683+1.169503241674029*^-15*I	0.004922092387675533
14	1.6238079802192955+1.454291549277082*^-15*I	0.004983209551260023
15	1.6329676201545174+1.783302714637825*^-15*I	0.004988197794511502
16	1.657578902735682+2.0707061621040155*^-15*I	0.005109224496421402
17	1.6619651703260183+2.4374405643179543*^-15*I	0.00501048438446446
18	1.6809205088544847+2.759053019832726*^-15*I	0.005228080231171206
19	1.684879626719527+3.1387713818038536*^-15*I	0.005150968462413762
20	1.6998444634708763+3.5117703260025663*^-15*I	0.005371598720343922
21	1.7145704407791724+3.939017454550875*^-15*I	0.00513608794715145
22	1.7168226827962847+4.339423163484447*^-15*I	0.00553836448766681
23	1.7373522264893144+4.763985502514923*^-15*I	0.0052265207336762935
24	1.7363149873068895+5.229896528860828*^-15*I	0.005598108107575397
25	1.752411848744958+5.6953390602684424*^-15*I	0.005249200959880612
26	1.7418346378433147+6.166156400903897*^-15*I	0.005757937888464706
27	1.7571721219752245+6.6268088894439204*^-15*I	0.005216963842031149
28	1.7557467132790079+7.137956854954659*^-15*I	0.0058741415261276365
29	1.7762174148031342+7.683220638517491*^-15*I	0.005283722831936879
30	1.758432948070646+8.152039738644539*^-15*I	0.005957703362063921
31	1.785052508558374+8.706765093482225*^-15*I	0.00523824820185851
32	1.7718771007559921+9.242181226638969*^-15*I	0.005972345157143741

