1	0.9044347494932752	0.0011816040298785653
2	1.108591861050655	0.001214549344605723
3	1.2164853459453326	0.0012616736973528535
4	1.2936985171579323	0.0013049216139769694
5	1.3530216344279602+2.0491544240624464*^-20*I	0.0013355153321453826
6	1.3955631266074+1.0961848263080013*^-18*I	0.0013952732571722315
7	1.44119513463846+1.6580798004681392*^-17*I	0.0013849609092780814
8	1.4669214802059765+1.01713310814685*^-16*I	0.0014708615179946185
9	1.5020680277262513+2.5870260230405446*^-16*I	0.0014232329753479823
10	1.519102094485539+4.603807725253544*^-16*I	0.0015439499057761175
11	1.5509425047862302+6.995998450173043*^-16*I	0.0014347552942599307
12	1.5602015315473312+9.607439130609387*^-16*I	0.001616947779151745
13	1.5837430346931312+1.2446936727211083*^-15*I	0.0014391710517436015
14	1.5887612706385708+1.561720785042457*^-15*I	0.00168016447994009
15	1.6130151164529902+1.8991532781878255*^-15*I	0.0014221979369745796
16	1.6061077321137691+2.2545066563812996*^-15*I	0.0017390719913245156

