96 47 1 0 0.963397 0.279336 4 0.465072 0.348033 0.348021 -0.161126 0.661126 0.151979 0.151967 0.0349285 
96 47 1 0 0.963403 0.279331 4 0.465071 0.348034 0.348018 -0.161122 0.661123 0.151982 0.151966 0.0349293 
96 47 1 0 0.963391 0.279342 4 0.465072 0.348031 0.348026 -0.161129 0.661129 0.151973 0.15197 0.0349277 
