96 46 2 0 1.16993 0.411113 16 0.529616 0.230613 0.230599 0.0572294 0.0572283 0.0571975 0.0227537 0.0207834 0.0207829 0.0140835 0.00668077 0.00668018 -0.00265012 -0.0797262 -0.0859323 -0.0859389 0.602899 0.164128 0.164106 0.0446324 0.00744197 0.0074409 0.00203346 0.00202714 0.00202698 0.0020158 0.000550954 0.000550844 9.05993e-05 2.47243e-05 2.47195e-05 6.73785e-06 
96 46 2 0 1.16992 0.411113 16 0.529621 0.230615 0.230597 0.0572289 0.0572285 0.0571975 0.0227542 0.0207833 0.0207827 0.0140818 0.00667958 0.00667877 -0.00264924 -0.0797254 -0.0859329 -0.0859404 0.602905 0.164128 0.164101 0.0446312 0.00744241 0.00744105 0.00203338 0.00202711 0.00202703 0.00201595 0.000550976 0.000550819 9.06199e-05 2.47302e-05 2.47239e-05 6.73874e-06 
96 46 2 0 1.16994 0.411112 16 0.529612 0.230608 0.230604 0.0572299 0.0572285 0.0571978 0.0227531 0.0207835 0.0207831 0.0140848 0.00668159 0.00668129 -0.0026508 -0.0797267 -0.0859326 -0.0859371 0.602894 0.164123 0.164116 0.044634 0.00744134 0.00744101 0.00203344 0.00202705 0.00202696 0.00201571 0.000550908 0.000550874 9.05907e-05 2.47202e-05 2.47173e-05 6.73685e-06 
